	Eprime.Level	Eprime.LevelName	Eprime.Basename	Eprime.FrameNumber	Procedure	Running	VersionPersist	LevelName	Experiment	SessionDate	SessionTime	SessionStartDateTimeUtc	RuntimeVersion	ResearcherID	Subject	Session	Group	Name	Age	Sex	Recznosc	DataFile.Basename	RandomSeed	Display.RefreshRate	proszenie	planowanie	zrozumienie	wykonanie	WordList	kobieta_S1	mezczyzna_S1	kobieta_S2	mezczyzna_S2	kobieta_S3	mezczyzna_S3	kobieta_S4	mezczyzna_S4	Cycle	Block	Sample	Instructions3.RESP	Instructions4.RESP	Instructions5.RESP	TargetTraining	TrCorrectResp	TrWaitTime	TrPosit	Prime	Target	Resp	Effect	ChoiceType	CorrectRespon	TrialType	WaitTime	Posit	Prime.OnsetDelay	Prime.OnsetTime	Prime.DurationError	Prime.PreRelease	Prime.Duration	Prime.StartTime	Prime.OffsetTime	Prime.FinishTime	Prime.TimingMode	Prime.CustomOnsetTime	Prime.CustomOffsetTime	Prime.ActionDelay	Prime.ActionTime	Prime.TargetOffsetTime	Prime.TargetOnsetTime	Prime.PendingInputMasks	Prime.OffsetDelay	Prime.OnsetToOnsetTime	TargetSlide.OnsetDelay	TargetSlide.OnsetTime	TargetSlide.DurationError	TargetSlide.RTTime	TargetSlide.ACC	TargetSlide.RT	TargetSlide.RESP	TargetSlide.CRESP	TargetSlide.OnsetToOnsetTime	RespWin.OnsetDelay	RespWin.OnsetTime	RespWin.DurationError	RespWin.RTTime	RespWin.ACC	RespWin.RT	RespWin.RESP	RespWin.CRESP	RespWin.OnsetToOnsetTime	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.DurationError	Fixation2.OnsetToOnsetTime	NeutralPrimeList1	PrimeChoice	kol1	kol2	kol3	kol4	kol5	kol6	ErrorText	OverallRT	GoalRespInd1	GoalRespName1	GoalRespInd2	GoalRespName2	GoalRespInd3	GoalRespName3	GoalRespInd4	GoalRespName4	GoalRespInd5	GoalRespName5	GoalRespInd6	GoalRespName6	TBox1	TBox2	TBox3	TBox4	TBox5	TBox6	PracticeMode	BlockNumber	NextBlock0.RESP	NextBlock.RESP	StudioVersion	ExperimentVersion
216	3	TrialList1_1	1 ver1_main_procedure-3-1	216	TrialProc1	TrialList1																																1	4	54								prime_left.png	target_left.png	left	color_blue.png	Cued	d	comp	450	25	1	988822	0	-1	13	987322	988822	988822	0	0	0	0	988822	988822	988821	0	0	20	3	988872	-1	989185	1	313	d	d	260	10	989132	0	0	0	0			-989132	6	989192	-1	460																																		
217	3	TrialList1_3	1 ver1_main_procedure-3-1	217	TrialProc1	TrialList1																																1	4	55								prime_right.png	target_left.png	left	color_orange.png	Cued	d	incomp	450	25	1	991463	0	-1	13	989964	991463	991463	0	0	0	0	991463	991463	991462	0	0	20	3	991513	-1	991889	1	376	d	d	260	10	991773	1	0	0	0			-991773	13	991903	-1	461																																		
218	3	TrialList1_1	1 ver1_main_procedure-3-1	218	TrialProc1	TrialList1																																1	4	56								prime_left.png	target_left.png	left		Cued	d	comp	150	25	1	994175	0	-1	13	992676	994175	994175	0	0	0	0	994175	994175	994174	0	0	20	3	994225	-1	0	0	0		d	260	10	994485	0	0	0	0			1501	1	995986	-1	160																																		
219	3	TrialList1_6	1 ver1_main_procedure-3-1	219	TrialProc1	TrialList1																																1	4	57								prime_left.png	target_right.png	right	color_red.png	Cued	l	incomp	450	75	1	997957	0	-1	13	996458	997957	997957	0	0	0	0	997957	997957	997956	0	0	20	3	998007	-999999	998233	1	226	l	l	0	0	0	0	0	0	0			0	13	998247	-1	461																																		
220	3	TrialList1_2	1 ver1_main_procedure-3-1	220	TrialProc1	TrialList1																																1	4	58								prime_right.png	target_left.png	left		Cued	d	neut	300	75	1	1000519	0	-1	13	999019	1000519	1000519	0	0	0	0	1000519	1000519	1000518	0	0	20	3	1000569	-1	1000873	0	304	l	d	260	10	1000829	0	0	0	0			-1000829	5	1000879	-1	310	2	prime_right.png																																
221	3	TrialList1_2	1 ver1_main_procedure-3-1	221	TrialProc1	TrialList1																																1	4	59								prime_left.png	target_left.png	left	color_purple.png	Cued	d	neut	150	25	1	1003000	0	-1	13	1001501	1003000	1003000	0	0	0	0	1003000	1003000	1002999	0	0	20	3	1003050	-1	1003377	1	327	d	d	260	10	1003310	0	0	0	0			-1003310	12	1003390	-1	160	1	prime_left.png																																
222	3	TrialList1_10	1 ver1_main_procedure-3-1	222	TrialProc1	TrialList1																																1	4	60								prime_right.png	target_both.png	right		Free	dl	comp	150	75	0	1005361	1	-1	13	1003862	1005362	1005362	0	0	0	0	1005361	1005361	1005361	0	1	20	3	1005411	-1	0	0	0		dl	261	11	1005672	0	0	0	0			1500	0	1007172	-1	161																																		
223	3	TrialList1_7	1 ver1_main_procedure-3-1	223	TrialProc1	TrialList1																																1	4	61								prime_left.png	target_both.png	left	color_red.png	Free	dl	comp	300	25	1	1009144	0	-1	13	1007645	1009144	1009144	0	0	0	0	1009144	1009144	1009143	0	0	20	3	1009194	-999999	1009425	0	231	l	dl	0	0	0	0	0	0	0			0	8	1009434	-1	310																																		
224	3	TrialList1_9	1 ver1_main_procedure-3-1	224	TrialProc1	TrialList1																																1	4	62								prime_right.png	target_both.png	left		Free	dl	incomp	150	75	1	1011555	0	-1	13	1010056	1011555	1011555	0	0	0	0	1011555	1011555	1011554	0	0	20	3	1011605	-1	0	0	0		dl	260	10	1011865	0	0	0	0			1501	1	1013366	-1	160																																		
225	3	TrialList1_11	1 ver1_main_procedure-3-1	225	TrialProc1	TrialList1																																1	4	63								prime_right.png	target_both.png	right	color_yellow.png	Free	dl	neut	150	75	1	1015337	0	-1	13	1013838	1015337	1015337	0	0	0	0	1015337	1015337	1015336	0	0	20	3	1015387	-1	1015777	0	390	l	dl	260	10	1015647	1	0	0	0			-1015647	10	1015788	-1	160	2	prime_right.png																																
226	3	TrialList1_12	1 ver1_main_procedure-3-1	226	TrialProc1	TrialList1																																1	4	64								prime_left.png	target_both.png	right		Free	dl	incomp	150	25	1	1017759	0	-1	13	1016260	1017759	1017759	0	0	0	0	1017759	1017759	1017758	0	0	20	3	1017809	-1	0	0	0		dl	260	10	1018069	0	0	0	0			1501	1	1019570	-1	160																																		
227	3	TrialList1_2	1 ver1_main_procedure-3-1	227	TrialProc1	TrialList1																																1	4	65								prime_left.png	target_left.png	left	color_purple.png	Cued	d	neut	300	75	1	1021541	0	-1	13	1020042	1021541	1021541	0	0	0	0	1021541	1021541	1021540	0	0	20	3	1021591	-1	1022009	1	418	d	d	260	10	1021851	0	0	0	0			-1021851	11	1022021	-1	310	1	prime_left.png																																
228	3	TrialList1_8	1 ver1_main_procedure-3-1	228	TrialProc1	TrialList1																																1	4	66								prime_right.png	target_both.png	left	color_yellow.png	Free	dl	neut	450	75	0	1024142	1	-1	13	1022643	1024143	1024143	0	0	0	1	1024143	1024142	1024142	0	1	21	2	1024192	-1	1024529	0	337	l	dl	261	11	1024453	0	0	0	0			-1024453	13	1024543	-1	460	2	prime_right.png																																
229	3	TrialList1_3	1 ver1_main_procedure-3-1	229	TrialProc1	TrialList1																																1	4	67								prime_right.png	target_left.png	left	color_orange.png	Cued	d	incomp	150	25	1	1026814	0	-1	13	1025315	1026814	1026814	0	0	0	0	1026814	1026814	1026813	0	0	20	3	1026864	-1	1027201	1	337	d	d	260	10	1027124	0	0	0	0			-1027124	12	1027214	-1	160																																		
230	3	TrialList1_4	1 ver1_main_procedure-3-1	230	TrialProc1	TrialList1																																1	4	68								prime_right.png	target_right.png	right	color_green.png	Cued	l	comp	300	25	0	1029185	1	-1	13	1027686	1029186	1029186	0	0	0	0	1029185	1029185	1029185	0	1	20	3	1029235	-1	1029537	1	302	l	l	261	11	1029496	0	0	0	0			-1029496	8	1029546	-1	310																																		
231	3	TrialList1_1	1 ver1_main_procedure-3-1	231	TrialProc1	TrialList1																																1	4	69								prime_left.png	target_left.png	left	color_blue.png	Cued	d	comp	150	25	1	1031667	0	-1	13	1030168	1031667	1031667	0	0	0	0	1031667	1031667	1031666	0	0	20	3	1031717	-1	1032041	1	324	d	d	260	10	1031977	0	0	0	0			-1031977	5	1032047	-1	160																																		
232	3	TrialList1_4	1 ver1_main_procedure-3-1	232	TrialProc1	TrialList1																																1	4	70								prime_right.png	target_right.png	right	color_green.png	Cued	l	comp	450	25	1	1034018	0	-1	13	1032519	1034018	1034018	0	0	0	0	1034018	1034018	1034017	0	0	20	3	1034068	-1	1034370	1	302	l	l	261	11	1034329	0	0	0	0			-1034329	8	1034378	-1	461																																		
233	3	TrialList1_2	1 ver1_main_procedure-3-1	233	TrialProc1	TrialList1																																1	4	71								prime_left.png	target_left.png	left	color_purple.png	Cued	d	neut	150	25	1	1036650	0	-1	13	1035151	1036650	1036650	0	0	0	0	1036650	1036650	1036649	0	0	20	3	1036700	-1	1037010	1	310	d	d	260	10	1036960	0	0	0	0			-1036960	10	1037020	-1	160	1	prime_left.png																																
234	3	TrialList1_6	1 ver1_main_procedure-3-1	234	TrialProc1	TrialList1																																1	4	72								prime_left.png	target_right.png	right	color_red.png	Cued	l	incomp	450	75	1	1038991	0	-1	13	1037492	1038991	1038991	0	0	0	0	1038991	1038991	1038990	0	0	20	3	1039041	-1	1039346	1	305	l	l	260	10	1039301	0	0	0	0			-1039301	5	1039351	-1	461																																		
235	3	Ocena_1	1 ver1_main_procedure-3-1	235	DragProc	Ocena																																3	4	5																																																											color_purple.png	color_blue.png	color_red.png	color_orange.png	color_yellow.png	color_green.png		11992	3	color_red.png	1	color_purple.png	2	color_blue.png	4	color_orange.png	6	color_green.png	5	color_yellow.png												
236	3	Ocena_2	1 ver1_main_procedure-3-1	236	EnterProc	Ocena																																3	4	6																																																																				color_red.png		color_purple.png		color_blue.png		color_orange.png		color_green.png		color_yellow.png	10	20	30	40	80	100						
237	2	BlockList_3	1 ver1_main_procedure-3-1	237	BlockProc1	BlockList																																1	4	3																																																																																					no		{SPACE}	d		
238	3	TrialList1_4	1 ver1_main_procedure-3-1	238	TrialProc1	TrialList1																																2	5	73								prime_right.png	target_right.png	right	color_red.png	Cued	l	comp	150	75	0	1081986	1	-1	13	1080487	1081987	1081987	0	0	0	0	1081986	1081986	1081986	0	1	20	3	1082036	-1	1082322	1	286	l	l	261	11	1082297	0	0	0	0			-1082297	14	1082337	-1	160																																		
239	3	TrialList1_6	1 ver1_main_procedure-3-1	239	TrialProc1	TrialList1																																2	5	74								prime_left.png	target_right.png	right		Cued	l	incomp	300	75	1	1084308	0	-1	13	1082809	1084308	1084308	0	0	0	0	1084308	1084308	1084307	0	0	20	3	1084358	-1	1084610	0	252	d	l	0	10	1084618	-999999	0	0	0			0	10	1084628	-1	310																																		
240	3	TrialList1_5	1 ver1_main_procedure-3-1	240	TrialProc1	TrialList1																																2	5	75								prime_right.png	target_right.png	right	color_orange.png	Cued	l	neut	450	25	1	1086749	0	-1	13	1085250	1086749	1086749	0	0	0	0	1086749	1086749	1086748	0	0	20	3	1086799	-1	1087098	1	299	l	l	260	10	1087059	1	0	0	0			-1087059	10	1087109	-1	461	2	prime_right.png																																
241	3	TrialList1_2	1 ver1_main_procedure-3-1	241	TrialProc1	TrialList1																																2	5	76								prime_left.png	target_left.png	left	color_green.png	Cued	d	neut	150	25	1	1089381	0	-1	13	1087881	1089381	1089381	0	0	0	0	1089381	1089381	1089380	0	0	20	3	1089431	-1	1089714	1	283	d	d	260	10	1089691	0	0	0	0			-1089691	6	1089721	-1	160	1	prime_left.png																																
242	3	TrialList1_1	1 ver1_main_procedure-3-1	242	TrialProc1	TrialList1																																2	5	77								prime_left.png	target_left.png	left		Cued	d	comp	300	75	1	1091692	0	-1	13	1090193	1091692	1091692	0	0	0	0	1091692	1091692	1091691	0	0	20	3	1091742	-1	1092042	0	300	l	d	260	10	1092002	0	0	0	0			-1092002	9	1092052	-1	311																																		
243	3	TrialList1_2	1 ver1_main_procedure-3-1	243	TrialProc1	TrialList1																																2	5	78								prime_right.png	target_left.png	left		Cued	d	neut	150	25	1	1094174	0	-1	13	1092675	1094174	1094174	0	0	0	0	1094174	1094174	1094173	0	0	20	3	1094224	-999999	1094458	0	234	l	d	0	0	0	0	0	0	0			0	15	1094474	-1	160	2	prime_right.png																																
244	3	TrialList1_10	1 ver1_main_procedure-3-1	244	TrialProc1	TrialList1																																2	5	79								prime_right.png	target_both.png	right	color_red.png	Free	dl	comp	450	75	1	1096445	0	-1	13	1094946	1096445	1096445	0	0	0	0	1096445	1096445	1096444	0	0	20	3	1096495	-1	1096810	0	315	l	dl	260	10	1096755	0	0	0	0			-1096755	14	1096825	-1	460																																		
245	3	TrialList1_3	1 ver1_main_procedure-3-1	245	TrialProc1	TrialList1																																2	5	80								prime_right.png	target_left.png	left		Cued	d	incomp	450	25	1	1099097	0	-1	13	1097597	1099097	1099097	0	0	0	0	1099097	1099097	1099096	0	0	19	3	1099146	-1	1099402	0	256	l	d	0	11	1099407	-999999	0	0	0			0	10	1099417	-1	460																																		
246	3	TrialList1_11	1 ver1_main_procedure-3-1	246	TrialProc1	TrialList1																																2	5	81								prime_left.png	target_both.png	right	color_orange.png	Free	dl	neut	150	75	1	1101688	0	-1	13	1100189	1101688	1101688	0	0	0	0	1101688	1101688	1101687	0	0	20	3	1101738	-1	1102034	0	296	l	dl	260	10	1101998	0	0	0	0			-1101998	13	1102048	-1	160	1	prime_left.png																																
247	3	TrialList1_5	1 ver1_main_procedure-3-1	247	TrialProc1	TrialList1																																2	5	82								prime_right.png	target_right.png	right	color_orange.png	Cued	l	neut	150	25	1	1104019	1	-1	13	1102520	1104020	1104020	0	0	0	0	1104019	1104019	1104018	0	1	20	3	1104069	-1	1104338	1	269	l	l	261	11	1104330	0	0	0	0			-1104330	11	1104350	-1	160	2	prime_right.png																																
248	3	TrialList1_1	1 ver1_main_procedure-3-1	248	TrialProc1	TrialList1																																2	5	83								prime_left.png	target_left.png	left		Cued	d	comp	300	25	1	1106321	0	-1	13	1104821	1106321	1106321	0	0	0	0	1106321	1106321	1106320	0	0	20	3	1106371	-1	1106754	0	383	l	d	260	10	1106631	0	0	0	0			-1106631	6	1106761	-1	310																																		
249	3	TrialList1_2	1 ver1_main_procedure-3-1	249	TrialProc1	TrialList1																																2	5	84								prime_left.png	target_left.png	left	color_green.png	Cued	d	neut	450	75	1	1108882	0	-1	13	1107383	1108882	1108883	0	0	0	0	1108882	1108882	1108881	0	0	20	3	1108932	-1	1109243	1	311	d	d	260	10	1109192	1	0	0	0			-1109192	9	1109252	-1	461	1	prime_left.png																																
250	3	TrialList1_2	1 ver1_main_procedure-3-1	250	TrialProc1	TrialList1																																2	5	85								prime_right.png	target_left.png	left		Cued	d	neut	150	25	1	1111524	0	-1	13	1110025	1111524	1111524	0	0	0	0	1111524	1111524	1111523	0	0	20	3	1111574	-999999	1111811	0	237	l	d	0	0	0	0	0	0	0			0	13	1111824	-1	160	2	prime_right.png																																
251	3	TrialList1_2	1 ver1_main_procedure-3-1	251	TrialProc1	TrialList1																																2	5	86								prime_left.png	target_left.png	left	color_green.png	Cued	d	neut	450	75	1	1113795	0	-1	13	1112296	1113795	1113795	0	0	0	0	1113795	1113795	1113794	0	0	20	3	1113845	-1	1114259	1	414	d	d	260	10	1114105	0	0	0	0			-1114105	6	1114265	-1	461	1	prime_left.png																																
252	3	TrialList1_10	1 ver1_main_procedure-3-1	252	TrialProc1	TrialList1																																2	5	87								prime_right.png	target_both.png	right	color_red.png	Free	dl	comp	300	75	1	1116537	0	-1	13	1115038	1116537	1116537	0	0	0	0	1116537	1116537	1116536	0	0	20	3	1116587	-1	1116851	0	264	l	dl	260	10	1116847	0	0	0	0			-1116847	6	1116857	-1	310																																		
253	3	TrialList1_9	1 ver1_main_procedure-3-1	253	TrialProc1	TrialList1																																2	5	88								prime_right.png	target_both.png	left	color_red.png	Free	dl	incomp	150	75	1	1118978	0	-1	13	1117479	1118978	1118978	0	0	0	0	1118978	1118978	1118977	0	0	20	3	1119028	-1	1119323	0	295	l	dl	260	10	1119288	1	0	0	0			-1119288	5	1119328	-1	160																																		
254	3	TrialList1_3	1 ver1_main_procedure-3-1	254	TrialProc1	TrialList1																																2	5	89								prime_right.png	target_left.png	left	color_blue.png	Cued	d	incomp	450	75	1	1121300	0	-1	13	1119800	1121300	1121300	0	0	0	0	1121300	1121300	1121299	0	0	20	3	1121350	-1	1121731	1	381	d	d	260	10	1121610	0	0	0	0			-1121610	9	1121740	-1	460																																		
255	3	TrialList1_3	1 ver1_main_procedure-3-1	255	TrialProc1	TrialList1																																2	5	90								prime_right.png	target_left.png	left	color_blue.png	Cued	d	incomp	450	75	1	1124011	0	-1	13	1122512	1124011	1124011	0	0	0	0	1124011	1124011	1124010	0	0	20	3	1124061	-1	1124411	1	350	d	d	260	10	1124321	1	0	0	0			-1124321	10	1124421	-1	461																																		
256	3	TrialList1_7	1 ver1_main_procedure-3-1	256	TrialProc1	TrialList1																																2	5	91								prime_left.png	target_both.png	left	color_purple.png	Free	dl	comp	450	75	1	1126693	0	-1	13	1125194	1126693	1126693	0	0	0	0	1126693	1126693	1126692	0	0	20	3	1126743	-1	1127027	0	284	d	dl	260	10	1127003	0	0	0	0			-1127003	6	1127033	-1	460																																		
257	3	TrialList1_6	1 ver1_main_procedure-3-1	257	TrialProc1	TrialList1																																2	5	92								prime_left.png	target_right.png	right	color_yellow.png	Cued	l	incomp	300	25	1	1129304	0	-1	13	1127805	1129304	1129304	0	0	0	0	1129304	1129304	1129303	0	0	20	3	1129354	-1	1129683	1	329	l	l	260	10	1129614	1	0	0	0			-1129614	11	1129694	-1	311																																		
258	3	TrialList1_7	1 ver1_main_procedure-3-1	258	TrialProc1	TrialList1																																2	5	93								prime_left.png	target_both.png	left	color_purple.png	Free	dl	comp	450	25	1	1131816	0	-1	13	1130316	1131816	1131816	0	0	0	0	1131816	1131816	1131815	0	0	20	3	1131866	-1	1132147	0	281	d	dl	260	10	1132126	0	0	0	0			-1132126	8	1132156	-1	460																																		
259	3	TrialList1_1	1 ver1_main_procedure-3-1	259	TrialProc1	TrialList1																																2	5	94								prime_left.png	target_left.png	left	color_purple.png	Cued	d	comp	450	75	1	1134427	0	-1	13	1132928	1134427	1134427	0	0	0	0	1134427	1134427	1134426	0	0	20	3	1134477	-1	1134859	1	382	d	d	260	10	1134737	1	0	0	0			-1134737	8	1134867	-1	461																																		
260	3	TrialList1_3	1 ver1_main_procedure-3-1	260	TrialProc1	TrialList1																																2	5	95								prime_right.png	target_left.png	left	color_blue.png	Cued	d	incomp	450	75	1	1137139	0	-1	13	1135640	1137139	1137139	0	0	0	0	1137139	1137139	1137138	0	0	20	3	1137189	-1	1137531	1	342	d	d	260	10	1137449	0	0	0	0			-1137449	8	1137539	-1	460																																		
261	3	TrialList1_6	1 ver1_main_procedure-3-1	261	TrialProc1	TrialList1																																2	5	96								prime_left.png	target_right.png	right	color_yellow.png	Cued	l	incomp	450	75	1	1139810	1	-1	13	1138311	1139811	1139811	0	0	0	0	1139810	1139810	1139809	0	1	20	3	1139860	-1	1140195	1	335	l	l	261	11	1140121	0	0	0	0			-1140121	5	1140201	-1	460																																		
262	3	TrialList1_4	1 ver1_main_procedure-3-1	262	TrialProc1	TrialList1																																2	5	97								prime_right.png	target_right.png	right	color_red.png	Cued	l	comp	300	25	1	1142472	0	-1	13	1140973	1142472	1142472	0	0	0	0	1142472	1142472	1142471	0	0	20	3	1142522	-1	1142771	1	249	l	l	0	0	0	-999999	0	0	0			0	10	1142782	-1	310																																		
263	3	TrialList1_6	1 ver1_main_procedure-3-1	263	TrialProc1	TrialList1																																2	5	98								prime_left.png	target_right.png	right	color_yellow.png	Cued	l	incomp	450	25	0	1144903	1	-1	13	1143404	1144904	1144904	0	0	0	0	1144903	1144903	1144903	0	1	20	3	1144953	-1	1145219	1	266	l	l	261	11	1145214	0	0	0	0			-1145214	14	1145234	-1	460																																		
264	3	TrialList1_12	1 ver1_main_procedure-3-1	264	TrialProc1	TrialList1																																2	5	99								prime_left.png	target_both.png	right	color_purple.png	Free	dl	incomp	300	25	1	1147505	0	-1	13	1146006	1147505	1147505	0	0	0	0	1147505	1147505	1147504	0	0	20	3	1147555	-1	1147859	0	304	d	dl	260	10	1147815	0	0	0	0			-1147815	5	1147865	-1	310																																		
265	3	TrialList1_9	1 ver1_main_procedure-3-1	265	TrialProc1	TrialList1																																2	5	100								prime_right.png	target_both.png	left	color_red.png	Free	dl	incomp	150	75	1	1149986	1	-1	13	1148487	1149987	1149987	0	0	0	0	1149986	1149986	1149985	0	1	20	3	1150036	-1	1150347	0	311	l	dl	261	11	1150297	0	0	0	0			-1150297	9	1150357	-1	160																																		
266	3	TrialList1_9	1 ver1_main_procedure-3-1	266	TrialProc1	TrialList1																																2	5	101								prime_right.png	target_both.png	left	color_red.png	Free	dl	incomp	450	25	1	1152328	0	-1	13	1150829	1152328	1152328	0	0	0	0	1152328	1152328	1152327	0	0	20	3	1152378	-1	1152667	0	289	l	dl	260	10	1152638	0	0	0	0			-1152638	10	1152678	-1	460																																		
267	3	TrialList1_1	1 ver1_main_procedure-3-1	267	TrialProc1	TrialList1																																2	5	102								prime_left.png	target_left.png	left		Cued	d	comp	150	25	1	1154949	0	-1	13	1153450	1154949	1154949	0	0	0	0	1154949	1154949	1154948	0	0	20	3	1154999	-1	1155539	0	540	l	d	260	10	1155259	1	0	0	0			-1155259	10	1155550	-1	160																																		
268	3	TrialList1_2	1 ver1_main_procedure-3-1	268	TrialProc1	TrialList1																																2	5	103								prime_right.png	target_left.png	left	color_green.png	Cued	d	neut	450	25	1	1157521	0	-1	13	1156022	1157521	1157521	0	0	0	0	1157521	1157521	1157520	0	0	20	3	1157571	-1	1157859	1	288	d	d	260	10	1157831	0	0	0	0			-1157831	11	1157871	-1	460	2	prime_right.png																																
269	3	TrialList1_4	1 ver1_main_procedure-3-1	269	TrialProc1	TrialList1																																2	5	104								prime_right.png	target_right.png	right		Cued	l	comp	150	25	1	1160142	1	-1	13	1158643	1160143	1160143	0	0	0	0	1160142	1160142	1160141	0	1	20	3	1160192	-1	0	0	0		l	261	11	1160453	0	0	0	0			1501	1	1161954	-1	159																																		
270	3	TrialList1_2	1 ver1_main_procedure-3-1	270	TrialProc1	TrialList1																																2	5	105								prime_left.png	target_left.png	left		Cued	d	neut	300	25	1	1163925	0	-1	13	1162426	1163925	1163925	0	0	0	0	1163925	1163925	1163924	0	0	20	3	1163975	-999999	1164179	0	204	l	d	0	0	0	0	0	0	0			0	15	1164195	-1	310	1	prime_left.png																																
271	3	TrialList1_10	1 ver1_main_procedure-3-1	271	TrialProc1	TrialList1																																2	5	106								prime_right.png	target_both.png	right	color_red.png	Free	dl	comp	150	25	1	1166316	0	-1	13	1164817	1166316	1166316	0	0	0	0	1166316	1166316	1166315	0	0	20	3	1166366	-1	1166667	0	301	l	dl	260	10	1166626	0	0	0	0			-1166626	8	1166676	-1	160																																		
272	3	TrialList1_3	1 ver1_main_procedure-3-1	272	TrialProc1	TrialList1																																2	5	107								prime_right.png	target_left.png	left	color_blue.png	Cued	d	incomp	300	75	1	1168647	1	-1	13	1167148	1168648	1168648	0	0	0	0	1168647	1168647	1168646	0	1	20	3	1168697	-999999	1168827	1	130	d	d	0	0	0	0	0	0	0			0	9	1168837	-1	311																																		
273	3	TrialList1_7	1 ver1_main_procedure-3-1	273	TrialProc1	TrialList1																																2	5	108								prime_left.png	target_both.png	left	color_yellow.png	Free	dl	comp	450	75	1	1170959	0	-1	13	1169459	1170959	1170959	0	0	0	0	1170959	1170959	1170958	0	0	20	3	1171009	-1	1172139	0	1130	l	dl	260	10	1171269	0	0	0	0			-1171269	9	1172149	-1	461																																		
274	3	TrialList1_2	1 ver1_main_procedure-3-1	274	TrialProc1	TrialList1																																2	5	109								prime_right.png	target_left.png	left	color_green.png	Cued	d	neut	450	25	1	1174421	0	-1	13	1172922	1174421	1174421	0	0	0	0	1174421	1174421	1174420	0	0	20	3	1174471	-999999	1174667	1	196	d	d	0	0	0	0	0	0	0			0	13	1174681	-1	460	2	prime_right.png																																
275	3	TrialList1_2	1 ver1_main_procedure-3-1	275	TrialProc1	TrialList1																																2	5	110								prime_left.png	target_left.png	left	color_green.png	Cued	d	neut	300	25	1	1176952	0	-1	13	1175453	1176952	1176953	0	0	0	0	1176952	1176952	1176951	0	0	20	3	1177002	-999999	1177227	1	225	d	d	0	0	0	0	0	0	0			0	14	1177242	-1	311	1	prime_left.png																																
276	3	TrialList1_8	1 ver1_main_procedure-3-1	276	TrialProc1	TrialList1																																2	5	111								prime_right.png	target_both.png	left	color_green.png	Free	dl	neut	150	75	1	1179364	0	-1	13	1177864	1179364	1179364	0	0	0	0	1179364	1179364	1179363	0	0	20	3	1179414	-999999	1179443	0	29	d	dl	0	0	0	0	0	0	0			0	10	1179454	-1	160	2	prime_right.png																																
277	3	TrialList1_8	1 ver1_main_procedure-3-1	277	TrialProc1	TrialList1																																2	5	112								prime_left.png	target_both.png	left	color_orange.png	Free	dl	neut	300	75	1	1181425	0	-1	13	1179926	1181425	1181425	0	0	0	0	1181425	1181425	1181424	0	0	20	3	1181475	-999999	1181539	0	64	l	dl	0	0	0	0	0	0	0			0	15	1181555	-1	310	1	prime_left.png																																
278	3	TrialList1_6	1 ver1_main_procedure-3-1	278	TrialProc1	TrialList1																																2	5	113								prime_left.png	target_right.png	right		Cued	l	incomp	300	25	1	1183676	0	-1	13	1182177	1183676	1183676	0	0	0	0	1183676	1183676	1183675	0	0	20	3	1183726	-999999	1183787	0	61	d	l	0	0	0	0	0	0	0			0	8	1183796	-1	310																																		
279	3	TrialList1_5	1 ver1_main_procedure-3-1	279	TrialProc1	TrialList1																																2	5	114								prime_right.png	target_right.png	right	color_orange.png	Cued	l	neut	150	75	0	1185917	1	-1	13	1184418	1185918	1185918	0	0	0	1	1185918	1185917	1185917	0	1	20	4	1185968	-999999	1186155	1	187	l	l	0	0	0	0	0	0	0			0	12	1186168	-1	160	2	prime_right.png																																
280	3	TrialList1_1	1 ver1_main_procedure-3-1	280	TrialProc1	TrialList1																																2	5	115								prime_left.png	target_left.png	left	color_purple.png	Cued	d	comp	150	25	1	1188139	0	-1	13	1186640	1188139	1188139	0	0	0	0	1188139	1188139	1188138	0	0	20	3	1188189	-1	1188483	1	294	d	d	260	10	1188449	0	0	0	0			-1188449	15	1188499	-1	160																																		
281	3	TrialList1_6	1 ver1_main_procedure-3-1	281	TrialProc1	TrialList1																																2	5	116								prime_left.png	target_right.png	right	color_yellow.png	Cued	l	incomp	150	25	1	1190470	0	-1	13	1188971	1190470	1190470	0	0	0	0	1190470	1190470	1190469	0	0	20	3	1190520	-1	1190883	1	363	l	l	260	10	1190780	0	0	0	0			-1190780	6	1190890	-1	160																																		
282	3	TrialList1_11	1 ver1_main_procedure-3-1	282	TrialProc1	TrialList1																																2	5	117								prime_left.png	target_both.png	right	color_green.png	Free	dl	neut	150	25	1	1192862	0	-1	13	1191362	1192862	1192862	0	0	0	0	1192862	1192862	1192861	0	0	20	3	1192912	-1	1193236	0	324	d	dl	260	10	1193172	0	0	0	0			-1193172	6	1193242	-1	160	1	prime_left.png																																
283	3	TrialList1_11	1 ver1_main_procedure-3-1	283	TrialProc1	TrialList1																																2	5	118								prime_right.png	target_both.png	right	color_orange.png	Free	dl	neut	300	25	1	1195213	0	-1	13	1193714	1195213	1195213	0	0	0	0	1195213	1195213	1195212	0	0	20	3	1195263	-999999	1195484	0	221	l	dl	0	0	0	0	0	0	0			0	9	1195493	-1	310	2	prime_right.png																																
