ExperimentName	Subject	Session	Age	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	Name	RandomSeed	Recznosc	ResearcherID	RuntimeVersion	SessionDate	SessionStartDateTimeUtc	SessionTime	Sex	StudioVersion	Block	BlockList	BlockList.Cycle	BlockList.Sample	BlockNumber	GoodBye.RESP	GoodBye2.RESP	GoodByeList	GoodByeList.Cycle	GoodByeList.Sample	InstrList	InstrList.Cycle	InstrList.Sample	Instructions3.RESP	Instructions4.RESP	Instructions5.RESP	kobieta_S1	kobieta_S2	kobieta_S3	kobieta_S4	kobieta_S5	mezczyzna_S1	mezczyzna_S2	mezczyzna_S3	mezczyzna_S4	mezczyzna_S5	NextBlock.RESP	NextBlock0.RESP	planowanie	PracticeMode	Procedure[Block]	proszenie	Running[Block]	TrainingList	TrainingList.Cycle	TrainingList.Sample	WordList	WordList1	wykonanie	zauwazenie	zrozumienie	Trial	ChoiceType	Condition	CorrectRespon	Effect	ErrorText	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.OnsetToOnsetTime	fixTime	GoalRespInd1	GoalRespInd2	GoalRespInd3	GoalRespInd4	GoalRespInd5	GoalRespInd6	GoalRespName1	GoalRespName2	GoalRespName3	GoalRespName4	GoalRespName5	GoalRespName6	kol1	kol2	kol3	kol4	kol5	kol6	markerTarget	NeutralPrimeList1	Ocena	Ocena.Cycle	Ocena.Sample	OverallRT	Posit	Prime	Prime.ActionDelay	Prime.ActionTime	Prime.CustomOffsetTime	Prime.CustomOnsetTime	Prime.Duration	Prime.DurationError	Prime.FinishTime	Prime.OffsetDelay	Prime.OffsetTime	Prime.OnsetDelay	Prime.OnsetTime	Prime.OnsetToOnsetTime	Prime.PendingInputMasks	Prime.PreRelease	Prime.StartTime	Prime.TargetOffsetTime	Prime.TargetOnsetTime	Prime.TimingMode	PrimeChoice	Procedure[Trial]	Resp	RespWin.ACC	RespWin.CRESP	RespWin.DurationError	RespWin.OnsetDelay	RespWin.OnsetTime	RespWin.OnsetToOnsetTime	RespWin.RESP	RespWin.RT	RespWin.RTTime	Running[Trial]	Target	TargetSlide.ACC	TargetSlide.CRESP	TargetSlide.DurationError	TargetSlide.OnsetDelay	TargetSlide.OnsetTime	TargetSlide.OnsetToOnsetTime	TargetSlide.RESP	TargetSlide.RT	TargetSlide.RTTime	TargetTraining	TBox1	TBox2	TBox3	TBox4	TBox5	TBox6	TrainingList1	TrainingList1.Cycle	TrainingList1.Sample	TrCorrectResp	TrialList1	TrialList1.Cycle	TrialList1.Sample	TrialList2	TrialList2.Cycle	TrialList2.Sample	TrialType	TrPosit	TrWaitTime	WaitTime
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									30	Free	rightComp	dl	color_yellow.png		-1	12	1631624	320	1321																			3						75	prime_right.png	1	1631204	0	0	13	1	1631204	1	1631204	9	1631203	21	0	-1	1629875	1631203	1631194	0		TrialProc1	right	0		0	10	1631514	-1631514		0	0	TrialList2	target_both.png	0	dl	-1	3	1631254	260	l	357	1631611															10	3	174	comp			300
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									31	Free	leftIncomp	dl	color_orange.png		-1	13	1633745	470	1027																			3						75	prime_right.png	0	1633285	0	0	13	0	1633285	0	1633285	4	1633285	20	0	-1	1632256	1633285	1633281	0		TrialProc1	left	0		0	10	1633595	-1633595		0	0	TrialList2	target_both.png	0	dl	-1	3	1633335	260	d	396	1633731															9	3	175	incomp			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									32	Cued	leftNeut	d	color_green.png		-1	7	1636667	470	1751																			2	1					25	prime_left.png	0	1636277	0	0	13	0	1636277	0	1636277	0	1636277	20	0	-1	1634527	1636277	1636277	0	prime_left.png	TrialProc1	left	0		0	10	1636587	-1636587		0	0	TrialList2	target_left.png	1	d	-1	3	1636327	260	d	332	1636659															2	3	176	neut			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									33	Cued	rightNeut	l	color_red.png		-1	13	1639489	470	1673																			2	2					25	prime_right.png	0	1639128	0	0	13	0	1639128	0	1639128	8	1639128	20	0	-1	1637451	1639128	1639120	0	prime_right.png	TrialProc1	right	0		1	10	1639438	-1639438		0	0	TrialList2	target_right.png	1	l	-1	3	1639178	260	l	297	1639475															5	3	177	neut			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									34	Free	leftIncomp	dl	color_orange.png		-1	6	1642530	310	1825																			3						25	prime_right.png	0	1642100	0	0	13	0	1642100	0	1642100	6	1642100	20	0	-1	1640271	1642100	1642094	0		TrialProc1	right	0		0	10	1642410	-1642410		0	0	TrialList2	target_both.png	0	dl	-1	3	1642150	260	d	374	1642524															10	3	178	comp			300
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									35	Free	rightIncomp	dl	color_blue.png		-1	6	1644802	320	1276																			3						25	prime_left.png	1	1644432	0	0	13	1	1644432	1	1644432	4	1644431	20	0	-1	1643153	1644431	1644427	0		TrialProc1	left	0		0	11	1644742	-1644742		0	0	TrialList2	target_both.png	0	dl	-1	3	1644481	261	l	315	1644796															7	3	179	comp			300
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									36	Free	leftComp	dl	color_purple.png		-1	15	1646883	470	1098																			3						75	prime_left.png	0	1646533	0	0	13	0	1646533	0	1646533	3	1646533	20	0	-1	1645434	1646533	1646530	0		TrialProc1	left	0		0	10	1646843	-1646843		0	0	TrialList2	target_both.png	0	dl	-1	3	1646583	260	d	285	1646868															7	3	180	comp			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									37	Cued	leftIncomp	d	color_orange.png		-1	7	1649715	320	1594																			2						25	prime_right.png	0	1649264	0	0	13	0	1649265	0	1649264	7	1649264	20	0	-1	1647665	1649264	1649257	0		TrialProc1	left	0		0	11	1649575	-1649575		0	0	TrialList2	target_left.png	1	d	-1	3	1649314	261	d	394	1649708															3	3	181	incomp			300
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									38	Free	rightComp	dl	color_yellow.png		-1	10	1652686	471	1943																			3						75	prime_right.png	0	1652296	0	0	13	0	1652297	0	1652296	8	1652296	20	0	-1	1650347	1652296	1652288	0		TrialProc1	left	0		0	10	1652606	-1652606		0	0	TrialList2	target_both.png	0	dl	-1	3	1652346	260	l	330	1652676															9	3	182	incomp			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									39	Free	leftNeut	dl	color_green.png		-1	7	1654828	170	1007																			3	1					75	prime_left.png	1	1654478	0	0	13	1	1654478	1	1654478	3	1654477	20	0	-1	1653469	1654477	1654474	0	prime_left.png	TrialProc1	right	0		0	11	1654788	-1654788		0	0	TrialList2	target_both.png	0	dl	-1	3	1654527	261	d	293	1654820															11	3	183	neut			150
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									40	Free	leftIncomp	dl	color_orange.png		-1	12	1657689	321	1923																			3						25	prime_right.png	0	1657239	0	0	13	0	1657239	0	1657239	8	1657239	20	0	-1	1655310	1657239	1657231	0		TrialProc1	left	0		1	10	1657549	-1657549		0	0	TrialList2	target_both.png	0	dl	-1	3	1657289	260	d	387	1657676															9	3	184	incomp			300
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									41	Free	rightNeut	dl	color_red.png		-1	8	1659781	470	1096																			3	2					75	prime_right.png	1	1659421	0	0	13	1	1659421	1	1659421	4	1659420	20	0	-1	1658322	1659420	1659416	0	prime_right.png	TrialProc1	right	0		0	11	1659731	-1659731		0	0	TrialList2	target_both.png	0	dl	-1	3	1659470	261	l	302	1659772															11	3	185	neut			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									42	Free	leftComp	dl	color_purple.png		-1	13	1662362	460	1448																			3						75	prime_left.png	0	1662012	0	0	13	0	1662012	0	1662012	3	1662012	20	0	-1	1660563	1662012	1662009	0		TrialProc1	right	0		0	10	1662322	-1662322		0	0	TrialList2	target_both.png	0	dl	-1	3	1662062	260	d	286	1662348															12	3	186	incomp			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									43	Free	rightNeut	dl	color_red.png		-1	9	1664814	470	1043																			3	1					75	prime_left.png	0	1664183	0	0	13	0	1664183	0	1664183	7	1664183	20	0	-1	1663135	1664183	1664176	0	prime_left.png	TrialProc1	left	0		1	10	1664493	-1664493		0	0	TrialList2	target_both.png	0	dl	-1	3	1664233	260	l	571	1664804															8	3	187	neut			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									44	Cued	leftComp	d	color_purple.png		-1	9	1667435	321	1519																			2						25	prime_left.png	0	1667115	0	0	13	0	1667115	0	1667115	2	1667115	20	0	-1	1665596	1667115	1667113	0		TrialProc1	left	0		-999999	10	1667425	0		0	0	TrialList2	target_left.png	1	d	-1	3	1667165	0	d	255	1667420															1	3	188	comp			300
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									45	Free	leftComp	dl	color_purple.png		-1	11	1669536	471	1042																			3						25	prime_left.png	0	1669116	0	0	13	1	1669117	1	1669117	8	1669116	20	0	-1	1668067	1669116	1669108	0		TrialProc1	right	0		1	10	1669426	-1669426		0	0	TrialList2	target_both.png	0	dl	-1	3	1669166	260	d	358	1669524															12	3	189	incomp			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									46	Free	rightNeut	dl	color_red.png		-1	11	1672568	170	1814																			3	2					75	prime_right.png	0	1672138	0	0	13	0	1672138	0	1672138	7	1672138	20	0	-1	1670321	1672138	1672131	0	prime_right.png	TrialProc1	left	0		1	10	1672448	-1672448		0	0	TrialList2	target_both.png	0	dl	-1	3	1672188	260	l	368	1672556															8	3	190	neut			150
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									47	Cued	leftIncomp	d	color_orange.png		-1	9	1675190	320	1802																			2						25	prime_right.png	0	1674860	0	0	13	0	1674860	0	1674860	9	1674860	20	0	-1	1673053	1674860	1674851	0		TrialProc1	left	0		0	10	1675170	-1675170		0	0	TrialList2	target_left.png	1	d	-1	3	1674910	260	d	270	1675180															3	3	191	incomp			300
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									48	Cued	leftComp	d	color_purple.png		-1	7	1677972	170	1683																			2						75	prime_left.png	0	1677511	0	0	13	0	1677511	0	1677511	8	1677511	20	0	-1	1675822	1677511	1677503	0		TrialProc1	left	0		1	10	1677821	-1677821		0	0	TrialList2	target_left.png	1	d	-1	3	1677561	260	d	403	1677964															1	3	192	comp			150
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									49	Free	rightNeut	dl	color_red.png		-1	14	1680123	320	1155																			3	1					75	prime_left.png	0	1679613	0	0	13	0	1679613	0	1679613	6	1679613	20	0	-1	1678454	1679613	1679607	0	prime_left.png	TrialProc1	left	0		0	10	1679923	-1679923		0	0	TrialList2	target_both.png	0	dl	-1	3	1679663	260	l	445	1680108															8	3	193	neut			300
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	7	5	1	5																							d	{SPACE}		no	BlockProc2		BlockList									50	Cued	rightNeut	l	color_red.png		-1	9	1682814	171	1643																			2	2					25	prime_right.png	0	1682404	0	0	13	0	1682404	0	1682404	8	1682404	20	0	-1	1680755	1682404	1682396	0	prime_right.png	TrialProc1	right	0		1	10	1682714	-1682714		0	0	TrialList2	target_right.png	1	l	-1	3	1682454	260	l	351	1682805															5	3	194	neut			150
